model,training_population,training_p_noise,test_opponent,episodes,n_rounds,p_noise,observation_mode,history_length,mean_reward,std_reward,mean_reward_per_round,mean_cooperation_rate,mean_defection_rate
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,hard_prober,100,200,0.05,last_n,3,201.41,112.56270208199518,1.00705,0.4462,0.5538000000000001
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,tft,100,200,0.1,last_n,3,453.32,18.42111831567237,2.2666,0.4993999999999999,0.5006
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,mist,100,200,0.1,last_n,3,451.04,18.60963191468332,2.2552000000000003,0.4991,0.5009000000000001
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,tftt,100,200,0.1,last_n,3,583.53,20.871729683952886,2.91765,0.5073500000000001,0.4926499999999999
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,hard_tft,100,200,0.1,last_n,3,265.68,21.815994132745814,1.3284,0.46855,0.5314499999999999
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,generous_tft,100,200,0.1,last_n,3,481.6,18.94835085172322,2.408,0.51535,0.48465
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,alld,100,200,0.1,last_n,3,174.14,12.938330649662655,0.8706999999999999,0.48084999999999994,0.5191500000000001
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,soft_majo,100,200,0.1,last_n,3,569.63,182.85659162305308,2.84815,0.5573,0.44270000000000004
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,hard_majo,100,200,0.1,last_n,3,570.81,177.01873883857607,2.8540499999999995,0.5651499999999999,0.43485000000000007
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,joss,100,200,0.1,last_n,3,425.9,20.041706514166897,2.1294999999999997,0.5075999999999999,0.4924
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,soft_joss,100,200,0.1,last_n,3,440.59,18.555912804278858,2.20295,0.5086,0.4914
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,prober,100,200,0.1,last_n,3,408.43,101.65650544849552,2.04215,0.4939,0.5061
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,prober_3,100,200,0.1,last_n,3,204.43,82.99304247947535,1.0221500000000001,0.4794,0.5206000000000001
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,hard_prober,100,200,0.1,last_n,3,247.58,120.48669470111626,1.2379,0.49690000000000006,0.5031
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,tft,100,200,0.2,last_n,3,454.75,22.210076541966263,2.27375,0.53235,0.46765
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,mist,100,200,0.2,last_n,3,453.54,22.49818659359016,2.2677,0.535,0.4649999999999999
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,tftt,100,200,0.2,last_n,3,551.73,21.564718871341682,2.7586500000000003,0.5774,0.4226
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,hard_tft,100,200,0.2,last_n,3,307.71,22.011494724348,1.5385499999999999,0.55325,0.44675
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,generous_tft,100,200,0.2,last_n,3,475.1,19.30207242759181,2.3755,0.54775,0.45225000000000004
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,alld,100,200,0.2,last_n,3,233.51,19.518450245857125,1.1675499999999999,0.5646,0.43540000000000006
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,soft_majo,100,200,0.2,last_n,3,549.82,115.46379345924852,2.7491000000000003,0.6212500000000001,0.3787499999999999
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,hard_majo,100,200,0.2,last_n,3,562.77,98.39439567373744,2.81385,0.6266,0.37339999999999995
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,joss,100,200,0.2,last_n,3,432.47,20.03968812132564,2.16235,0.54905,0.45094999999999996
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,soft_joss,100,200,0.2,last_n,3,445.28,22.759209125099225,2.2264,0.5381499999999999,0.4618500000000001
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,prober,100,200,0.2,last_n,3,412.51,88.19325314331023,2.06255,0.53825,0.46175000000000005
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,prober_3,100,200,0.2,last_n,3,278.43,87.60984590786586,1.39215,0.554,0.44599999999999995
q_agent_population_reciprocal_pnoise0p0_seed2,reciprocal,0.0,hard_prober,100,200,0.2,last_n,3,325.95,109.64491552279111,1.62975,0.5532,0.4468
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,tft,100,200,0.0,last_n,3,501.0,0.0,2.505,0.605,0.39500000000000013
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,mist,100,200,0.0,last_n,3,498.0,0.0,2.49,0.605,0.39500000000000013
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,tftt,100,200,0.0,last_n,3,658.0,0.0,3.29,0.4900000000000002,0.5099999999999998
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_tft,100,200,0.0,last_n,3,207.0,0.0,1.035,0.35499999999999987,0.645
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,generous_tft,100,200,0.0,last_n,3,512.08,9.621517551821022,2.5604,0.5635,0.4365
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,alld,100,200,0.0,last_n,3,135.0,0.0,0.675,0.32500000000000007,0.6749999999999998
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,soft_majo,100,200,0.0,last_n,3,279.0,0.0,1.395,0.3500000000000001,0.6500000000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_majo,100,200,0.0,last_n,3,232.0,0.0,1.16,0.3500000000000001,0.6500000000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,joss,100,200,0.0,last_n,3,439.2,17.656160398002733,2.1959999999999997,0.5571,0.4429
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,soft_joss,100,200,0.0,last_n,3,468.82,15.728560010376029,2.3441,0.5807,0.4193
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,prober,100,200,0.0,last_n,3,502.0,0.0,2.51,0.605,0.39500000000000013
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,prober_3,100,200,0.0,last_n,3,498.0,0.0,2.49,0.605,0.39500000000000013
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_prober,100,200,0.0,last_n,3,499.0,0.0,2.495,0.6100000000000001,0.39000000000000007
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,tft,100,200,0.05,last_n,3,459.3,17.350792489105505,2.2965,0.5156499999999999,0.48435
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,mist,100,200,0.05,last_n,3,456.63,17.198055122600348,2.28315,0.5155,0.48450000000000004
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,tftt,100,200,0.05,last_n,3,612.01,21.32017589045644,3.06005,0.48664999999999997,0.51335
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_tft,100,200,0.05,last_n,3,227.03,18.948590976639924,1.13515,0.3919499999999999,0.6080500000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,generous_tft,100,200,0.05,last_n,3,486.93,17.836061785046606,2.43465,0.5153,0.4847000000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,alld,100,200,0.05,last_n,3,154.78,8.924774506955345,0.7739,0.3920499999999999,0.6079500000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,soft_majo,100,200,0.05,last_n,3,548.72,237.4709700152842,2.7436000000000003,0.4932,0.5068
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_majo,100,200,0.05,last_n,3,479.05,247.94855817285972,2.39525,0.47819999999999996,0.5218
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,joss,100,200,0.05,last_n,3,424.45,18.79381547211742,2.1222499999999997,0.51475,0.48524999999999996
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,soft_joss,100,200,0.05,last_n,3,442.95,19.106739648616138,2.21475,0.5175500000000001,0.48245
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,prober,100,200,0.05,last_n,3,460.38,17.046864814387423,2.3019,0.5162500000000001,0.4837499999999999
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,prober_3,100,200,0.05,last_n,3,447.92,54.747544237161904,2.2396000000000003,0.5138000000000001,0.4861999999999999
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_prober,100,200,0.05,last_n,3,448.66,54.61743677617983,2.2433,0.5173500000000001,0.4826499999999999
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,tft,100,200,0.1,last_n,3,451.91,18.782489185408835,2.25955,0.4968999999999999,0.5031000000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,mist,100,200,0.1,last_n,3,449.81,18.424817502488324,2.24905,0.49694999999999995,0.50305
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,tftt,100,200,0.1,last_n,3,591.59,20.126646516496482,2.9579500000000003,0.50245,0.49755000000000005
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_tft,100,200,0.1,last_n,3,262.31,21.904654756466716,1.31155,0.4565000000000001,0.5435
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,generous_tft,100,200,0.1,last_n,3,481.72,19.054175395434985,2.4086000000000003,0.5102,0.4898
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,alld,100,200,0.1,last_n,3,176.7,12.603570922560003,0.8835,0.4610999999999999,0.5389
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,soft_majo,100,200,0.1,last_n,3,572.27,189.27793611512143,2.86135,0.5481000000000001,0.45189999999999997
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_majo,100,200,0.1,last_n,3,521.21,208.36215083359068,2.60605,0.5395,0.46049999999999996
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,joss,100,200,0.1,last_n,3,425.07,19.858627847865016,2.12535,0.51435,0.48565
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,soft_joss,100,200,0.1,last_n,3,438.74,19.51953892898088,2.1937,0.5052,0.49479999999999996
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,prober,100,200,0.1,last_n,3,445.02,51.24333712786473,2.2251,0.4976499999999999,0.5023500000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,prober_3,100,200,0.1,last_n,3,424.9,83.52897700798209,2.1245,0.49454999999999993,0.5054500000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_prober,100,200,0.1,last_n,3,432.88,70.38114520239067,2.1644,0.4978999999999999,0.5021000000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,tft,100,200,0.2,last_n,3,452.06,21.265380316373374,2.2603,0.5241000000000002,0.4759
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,mist,100,200,0.2,last_n,3,450.16,20.66771395195898,2.2508,0.5237500000000002,0.47624999999999995
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,tftt,100,200,0.2,last_n,3,552.31,22.356070763888717,2.7615499999999997,0.5756,0.42440000000000005
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_tft,100,200,0.2,last_n,3,308.2,21.901598115206113,1.541,0.55415,0.44585
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,generous_tft,100,200,0.2,last_n,3,473.36,21.37171963132588,2.3668,0.5439999999999999,0.45600000000000007
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,alld,100,200,0.2,last_n,3,232.13,18.404159855858676,1.16065,0.56815,0.43184999999999996
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,soft_majo,100,200,0.2,last_n,3,554.14,108.30346439518914,2.7706999999999997,0.6176499999999999,0.3823500000000001
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_majo,100,200,0.2,last_n,3,546.45,112.39069134051984,2.73225,0.61725,0.38275
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,joss,100,200,0.2,last_n,3,431.8,21.839413911549915,2.1590000000000003,0.5490999999999999,0.4509
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,soft_joss,100,200,0.2,last_n,3,442.52,22.815994389901135,2.2126,0.5344000000000001,0.46559999999999996
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,prober,100,200,0.2,last_n,3,440.93,52.12336424291893,2.20465,0.5287000000000001,0.47129999999999994
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,prober_3,100,200,0.2,last_n,3,407.93,87.85001479794981,2.03965,0.5338,0.4661999999999999
q_agent_population_reciprocal_pnoise0p0_seed3,reciprocal,0.0,hard_prober,100,200,0.2,last_n,3,419.63,79.1770995932536,2.09815,0.532,0.46799999999999997
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,tft,100,200,0.0,last_n,3,474.0,0.0,2.37,0.54,0.4600000000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,mist,100,200,0.0,last_n,3,473.0,0.0,2.365,0.545,0.4549999999999999
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,tftt,100,200,0.0,last_n,3,640.0,0.0,3.2,0.4699999999999998,0.5300000000000002
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_tft,100,200,0.0,last_n,3,178.0,0.0,0.89,0.435,0.5649999999999997
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,generous_tft,100,200,0.0,last_n,3,491.34,11.075396155442927,2.4566999999999997,0.49739999999999995,0.5026
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,alld,100,200,0.0,last_n,3,107.0,0.0,0.535,0.4650000000000001,0.5349999999999999
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,soft_majo,100,200,0.0,last_n,3,281.0,0.0,1.405,0.4549999999999999,0.545
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_majo,100,200,0.0,last_n,3,136.0,0.0,0.68,0.43,0.5700000000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,joss,100,200,0.0,last_n,3,419.35,16.392910052824668,2.09675,0.49985,0.50015
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,soft_joss,100,200,0.0,last_n,3,445.19,14.001210661939202,2.22595,0.5175500000000001,0.4824499999999999
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,prober,100,200,0.0,last_n,3,474.0,0.0,2.37,0.54,0.4600000000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,prober_3,100,200,0.0,last_n,3,473.0,0.0,2.365,0.545,0.4549999999999999
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_prober,100,200,0.0,last_n,3,471.0,0.0,2.355,0.54,0.4600000000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,tft,100,200,0.05,last_n,3,447.68,16.731933540389168,2.2384,0.4779500000000001,0.52205
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,mist,100,200,0.05,last_n,3,445.82,16.155729633786272,2.2291,0.48109999999999997,0.5189
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,tftt,100,200,0.05,last_n,3,606.37,19.68535242255012,3.03185,0.46085,0.53915
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_tft,100,200,0.05,last_n,3,210.71,15.675646717121436,1.05355,0.4625999999999999,0.5374000000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,generous_tft,100,200,0.05,last_n,3,479.2,18.204395073717773,2.396,0.4674000000000001,0.5326
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,alld,100,200,0.05,last_n,3,138.2,12.189339604753,0.691,0.4817500000000002,0.5182499999999999
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,soft_majo,100,200,0.05,last_n,3,493.94,226.51038916570693,2.4697,0.4954,0.5046
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_majo,100,200,0.05,last_n,3,281.72,193.87836805585096,1.4086,0.46954999999999997,0.5304500000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,joss,100,200,0.05,last_n,3,411.97,13.731318217855124,2.05985,0.46765,0.53235
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,soft_joss,100,200,0.05,last_n,3,429.39,19.705275943259455,2.14695,0.47185000000000005,0.52815
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,prober,100,200,0.05,last_n,3,448.05,16.31770510825588,2.24025,0.479,0.521
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,prober_3,100,200,0.05,last_n,3,436.91,55.803242737317696,2.18455,0.4838,0.5162
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_prober,100,200,0.05,last_n,3,442.03,34.489260647337744,2.21015,0.48139999999999994,0.5186000000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,tft,100,200,0.1,last_n,3,443.08,17.71817146321821,2.2154,0.4568,0.5431999999999999
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,mist,100,200,0.1,last_n,3,441.63,17.680868191353046,2.20815,0.4593,0.5407
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,tftt,100,200,0.1,last_n,3,587.82,20.224430770728752,2.9391000000000003,0.46984999999999993,0.5301500000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_tft,100,200,0.1,last_n,3,246.35,19.731890431481723,1.23175,0.48589999999999994,0.5141
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,generous_tft,100,200,0.1,last_n,3,474.87,18.029783692546065,2.37435,0.4617,0.5383
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,alld,100,200,0.1,last_n,3,170.23,16.12504573636925,0.85115,0.5045,0.4955000000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,soft_majo,100,200,0.1,last_n,3,513.38,182.53727181044425,2.5669,0.5120999999999999,0.48790000000000006
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_majo,100,200,0.1,last_n,3,377.0,189.95199393530987,1.885,0.49620000000000003,0.5037999999999999
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,joss,100,200,0.1,last_n,3,417.09,17.17794807303829,2.08545,0.4655500000000001,0.53445
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,soft_joss,100,200,0.1,last_n,3,431.13,18.036992543104297,2.15565,0.46190000000000003,0.5380999999999999
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,prober,100,200,0.1,last_n,3,437.51,41.13939596056315,2.18755,0.4581000000000001,0.5418999999999999
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,prober_3,100,200,0.1,last_n,3,415.3,84.20575989800221,2.0765000000000002,0.46529999999999994,0.5347000000000001
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_prober,100,200,0.1,last_n,3,430.39,55.6318065498506,2.15195,0.46299999999999997,0.537
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,tft,100,200,0.2,last_n,3,453.16,19.80642320056804,2.2658,0.48175000000000007,0.51825
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,mist,100,200,0.2,last_n,3,451.77,19.159256248612575,2.25885,0.483,0.517
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,tftt,100,200,0.2,last_n,3,554.22,19.32748302288738,2.7711,0.5068,0.4932
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_tft,100,200,0.2,last_n,3,298.9,19.583921976968764,1.4945,0.5164,0.4836
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,generous_tft,100,200,0.2,last_n,3,469.2,21.708063018150654,2.346,0.49005000000000004,0.50995
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,alld,100,200,0.2,last_n,3,238.8,22.210808179802914,1.194,0.5297999999999999,0.4702
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,soft_majo,100,200,0.2,last_n,3,509.82,133.71412640405651,2.5491,0.5382,0.46180000000000004
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_majo,100,200,0.2,last_n,3,493.59,141.91751794616476,2.46795,0.5314499999999999,0.46855000000000013
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,joss,100,200,0.2,last_n,3,433.17,20.159888392548208,2.1658500000000003,0.48314999999999997,0.51685
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,soft_joss,100,200,0.2,last_n,3,440.2,20.871032557111302,2.201,0.4857,0.5143
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,prober,100,200,0.2,last_n,3,440.4,54.82444710163523,2.202,0.486,0.514
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,prober_3,100,200,0.2,last_n,3,412.32,87.38247879294795,2.0616,0.4942,0.5058
q_agent_population_reciprocal_pnoise0p1_seed1,reciprocal,0.1,hard_prober,100,200,0.2,last_n,3,431.09,69.84727553741807,2.15545,0.4930999999999999,0.5069
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,tft,100,200,0.0,last_n,3,453.0,0.0,2.265,0.5,0.5
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,mist,100,200,0.0,last_n,3,449.0,0.0,2.245,0.5,0.5
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,tftt,100,200,0.0,last_n,3,606.0,0.0,3.03,0.4549999999999999,0.545
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_tft,100,200,0.0,last_n,3,238.0,0.0,1.19,0.475,0.525
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,generous_tft,100,200,0.0,last_n,3,479.2,11.55854662143991,2.396,0.4716500000000001,0.52835
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,alld,100,200,0.0,last_n,3,106.0,0.0,0.53,0.4699999999999998,0.5300000000000002
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,soft_majo,100,200,0.0,last_n,3,140.0,0.0,0.7,0.4600000000000001,0.54
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_majo,100,200,0.0,last_n,3,144.0,0.0,0.72,0.4699999999999998,0.5300000000000002
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,joss,100,200,0.0,last_n,3,415.25,13.182848705799517,2.07625,0.4932000000000001,0.5068
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,soft_joss,100,200,0.0,last_n,3,435.46,10.444539243068599,2.1773,0.49975,0.50025
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,prober,100,200,0.0,last_n,3,449.0,0.0,2.245,0.5,0.5
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,prober_3,100,200,0.0,last_n,3,109.0,0.0,0.545,0.4699999999999998,0.5300000000000002
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_prober,100,200,0.0,last_n,3,446.0,0.0,2.23,0.49499999999999994,0.5050000000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,tft,100,200,0.05,last_n,3,443.44,14.503323756987568,2.2172,0.4707999999999999,0.5292000000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,mist,100,200,0.05,last_n,3,440.24,14.056400677271549,2.2012,0.47159999999999996,0.5284000000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,tftt,100,200,0.05,last_n,3,600.39,19.239488038926606,3.00195,0.4760000000000001,0.524
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_tft,100,200,0.05,last_n,3,229.5,14.829362764461594,1.1475,0.4649499999999999,0.5350500000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,generous_tft,100,200,0.05,last_n,3,475.87,15.531036668555002,2.37935,0.46354999999999996,0.53645
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,alld,100,200,0.05,last_n,3,139.48,11.670029991392482,0.6973999999999999,0.47309999999999997,0.5269
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,soft_majo,100,200,0.05,last_n,3,382.28,244.5636146281781,1.9113999999999998,0.4903,0.5097
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_majo,100,200,0.05,last_n,3,340.32,220.34100299308795,1.7016,0.49084999999999995,0.5091500000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,joss,100,200,0.05,last_n,3,407.34,16.71718875887929,2.0366999999999997,0.46655,0.53345
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,soft_joss,100,200,0.05,last_n,3,429.08,18.421552594719046,2.1454,0.4733,0.5267000000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,prober,100,200,0.05,last_n,3,434.86,42.310759860820276,2.1743,0.4709499999999999,0.5290500000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,prober_3,100,200,0.05,last_n,3,174.68,94.00934847130895,0.8734000000000001,0.47254999999999997,0.5274500000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_prober,100,200,0.05,last_n,3,430.68,59.09481872381029,2.1534,0.4728,0.5272000000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,tft,100,200,0.1,last_n,3,440.4,17.13534359153618,2.202,0.4587,0.5413
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,mist,100,200,0.1,last_n,3,438.66,16.403182618016544,2.1933000000000002,0.4598,0.5402
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,tftt,100,200,0.1,last_n,3,585.14,22.076693593017954,2.9257,0.4824499999999999,0.5175500000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,hard_tft,100,200,0.1,last_n,3,251.9,18.611018241891014,1.2595,0.4674999999999999,0.5325
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,generous_tft,100,200,0.1,last_n,3,474.97,20.26053059522381,2.3748500000000003,0.465,0.535
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,alld,100,200,0.1,last_n,3,172.77,16.29346801635551,0.86385,0.48714999999999997,0.5128500000000001
q_agent_population_reciprocal_pnoise0p1_seed2,reciprocal,0.1,soft_majo,100,200,0.1,last_n,3,456.71,214.9096691635814,2.28355,0.50675,0.49324999999999997
